gene_id,base_mean,log2_fold_change,lfc_se,stat,pvalue,padj,zero_inflated,converged
gene_246,42.2694406195564,-1.1686470951052947,2.8350926118242374,0.4122077318501881,0.6801871704882831,0.9053332519401904,false,true
gene_247,93.17061558909104,3.7483455343513445,2.261660492297507,1.6573422700343448,0.09745029587050372,0.3210479072543589,false,true
gene_248,31.19675412117966,-3.7513941054209825,2.3549826435237424,1.5929604049258725,NA,NA,false,true
gene_249,28.891924626025418,2.1502714102668703,2.570351261683535,0.8365671425229563,0.4028359212163036,0.7139369296803797,false,true
gene_250,81.62196228404737,4.337895433511754,2.1476170539955985,2.0198644937379253,0.04339744513793313,0.1865817617996804,false,true
gene_251,65.48454560057928,-7.793175164404991,2.227512134321252,3.4986005437764582,0.0004677067114607063,0.017939893146742804,false,true
gene_252,112.62831946244148,-10.401990549432208,2.9663100377198304,3.020349539889837,NA,NA,false,true
gene_253,12.394578404059533,-4.76230438302989,2.6543843155429077,1.7941276834495776,0.07279279135454428,NA,false,true
gene_254,373.7488339978252,-4.692675995465273,2.460931597478529,1.9068697400095922,0.05653745755707902,0.22944506655780744,false,true
gene_255,106.35062700502802,-3.134500600926469,2.8312839730167183,1.1070950956525476,0.2682528157253924,0.5808538792118375,false,true
gene_256,153.57468337485332,-1.055143817793913,2.8294212402691437,0.37291860355637413,0.7092090255413184,0.915493381528096,false,true
gene_257,20.421634147005662,-0.2857022284055873,2.8379726845293427,0.10067123970679406,NA,NA,false,true
gene_258,79.94319799052015,1.7411657650202108,2.831087604828743,0.6150165618508074,NA,NA,false,true
gene_259,71.54221008121468,4.764328063837661,2.025960252901148,2.3516394544341175,NA,NA,false,true
gene_260,198.69809144056043,5.428455903571144,2.329750116623047,2.330059290409928,0.019803017660457497,0.11565171324481775,false,true
gene_261,0.0,NA,NA,NA,NA,NA,false,false
gene_262,9.99970691680144,1.1584611297632343,2.428058942643297,0.477114088714041,0.6332808828131775,NA,false,true
gene_263,52.33926353321071,5.277698838132387,2.315494098988554,2.2792970366185656,0.02264941407720552,0.128028793257467,false,true
gene_264,14.873813688359817,-0.059607698838549404,1.7101386709309845,0.03485547684042459,0.9721949833557889,0.9882259331175771,false,true
gene_265,3.6638265693197325,-3.5378978704756108,2.950396560547215,1.1991262184156801,NA,NA,false,true
gene_266,145.30647643022294,-3.110029993772637,2.1335516578942113,1.4576773814055186,0.14492948929946867,0.39667777026341433,false,true
gene_267,13.68583455062966,1.6373110817327896,2.2988815123927293,0.7122207355648522,NA,NA,false,true
gene_268,385.5586680217126,2.318388928225983,2.824249023070314,0.8208868656013917,NA,NA,false,true
gene_269,38.933705198762354,-5.900860034975499,2.883279473499801,2.0465792821022926,NA,NA,false,true
gene_270,1.471980905636828,-4.138472961496832,2.977285298684133,0.9054473948220961,0.365228416812831,NA,false,true
gene_271,53.9222126705043,-2.578050843244797,2.7304239973966347,0.9441943250216375,NA,NA,false,true
gene_272,369.9365596733759,-0.05519506156139961,2.825407136238206,0.019535259486492,NA,NA,false,true
gene_273,83.59905641082608,1.7135677447044997,2.488294384323499,0.6886515339584199,0.49104258254523553,0.7922264580928737,false,true
gene_274,19.03688999106266,-2.1199523688222746,2.8423556683019044,0.7458434538872428,0.45576198686786984,0.7577219410156226,false,true
gene_275,30.35922230696093,0.1340949691194182,1.878887997134325,0.07136932553932938,0.9431038220105281,0.9769469856327339,false,true
gene_276,14.925451024591059,-0.5386510398457612,2.5717434275565436,0.2094497585078083,0.8340971523723477,0.9452230842586148,false,true
gene_277,46.62945779281026,-1.927155987259329,2.8363399469720214,0.6794516959494555,NA,NA,false,true
gene_278,63.7574519039144,-0.19625312620256763,2.444682754644757,0.08027754350935636,0.9360165182443504,0.9769469856327339,false,true
gene_279,284.11441988532295,-0.1547710140104361,2.4072934449966352,0.06429254162267385,0.948737292092785,0.9769469856327339,false,true
gene_280,21.45979830797537,-3.3851423718934233,2.851224984021276,1.187258946896266,NA,NA,false,true
gene_281,177.46327874472644,-0.33908818622400094,1.9700871934774427,0.17211836478438763,0.8633444752081905,0.9542529038631138,false,true
gene_282,68.91710865654731,3.8385829896677777,1.9340436539383408,1.9847447506426117,0.047172877215125565,0.19637081445366225,false,true
gene_283,12.928234332390073,-2.5671676022449215,2.453560913065968,1.0463027791867576,NA,NA,false,true
gene_284,8.120224609422456,-1.4731199506549193,2.3811886002873766,0.6186490017956301,NA,NA,false,true
gene_285,64.05252005953153,1.8756064813648798,2.8005160910944498,0.6697360130617523,0.5030260899545054,0.7944853244281452,false,true
gene_286,6.062826104049112,0.8898375636054612,1.8004098217475497,0.4942416736772461,0.621135511626767,NA,false,true
gene_287,129.83581146855872,2.679770054044619,2.659131648834697,1.0077613326211083,NA,NA,false,true
gene_288,4.981740065931394,1.9292471475071633,2.8740962456910424,0.6712534941721475,NA,NA,false,true
gene_289,222.3915148318568,2.2566552915228324,2.8302280204681596,0.7973404528549435,0.42525333242970786,0.7319264087011318,false,true
gene_290,207.4035768303444,-9.838807692689302,2.577594340030332,3.8170504721753558,NA,NA,false,true
gene_291,7.271453421374707,-6.44854374119588,2.5830373595227827,1.9379692007136866,0.05262698024590858,NA,false,true
gene_292,156.15195844104306,-8.349756032863175,2.8981263705385754,2.8810876288018767,NA,NA,false,true
gene_293,59.19121909599122,-3.8979693656856624,2.2354994060697564,1.7436682627166087,NA,NA,false,true
gene_294,187.2229918222096,3.6612381017498525,2.1885364793823316,1.6729161867949125,0.09434379677179236,0.3166413679153281,false,true
gene_295,21.900142145801702,3.0786772322617075,2.494936637119037,1.2339701082816794,0.2172140429989888,0.5071475699585086,false,true
gene_296,15.866595982749581,2.111382552569707,2.226069581423404,0.9484800341324627,0.34288513238018575,0.6527597278001641,false,true
gene_297,185.00612257788416,-5.727247618632404,2.838820877349758,2.0174741084683014,NA,NA,false,true
gene_298,51.70206719651558,4.611404545964515,2.8535134708675525,1.6160444284016335,0.10608470781231799,0.3394765202673846,false,true
gene_299,15.397542478837673,5.147699620530715,2.898777142758722,1.7758176524159177,NA,NA,false,true
gene_300,42.54691898102722,-7.24177477114768,2.4208261145027694,2.9914477242968434,0.0027765807255918195,0.03923746972744229,false,true
gene_301,29.354518534638565,1.2224686476586593,2.798133499574968,0.4368871777720221,NA,NA,false,true
gene_302,32.89121825712006,3.2467248437652256,2.845641007358345,1.140946744641979,0.2538920853908832,0.5633886357640673,false,true
gene_303,182.48509872691966,-5.498548484709957,2.5952557222476265,2.1186923652933625,NA,NA,false,true
gene_304,338.0372602943021,2.3740786756375623,2.82845994323482,0.8393538262106,NA,NA,false,true
gene_305,30.92827793979049,4.988706365196884,2.6571443393328624,1.8774690901621907,NA,NA,false,true
gene_306,35.105778971639594,2.821795331412989,2.841328804106847,0.9931252332832355,NA,NA,false,true
gene_307,60.83954598302563,-4.171927500659074,2.594570045255187,1.6079456048174436,0.10784709256296574,0.3394765202673846,false,true
gene_308,424.5711911526225,-1.7230186325662633,1.898841561081972,0.9074051610627674,0.3641925811854836,0.6697651236185092,false,true
gene_309,7.564021047762919,-5.029371267951692,2.232583640156724,2.2527134829307616,0.024277220267193745,NA,false,true
gene_310,235.92567627708414,-5.629786968317649,2.836340254433064,1.984877152703581,NA,NA,false,true
gene_311,56.15704662439178,6.117270043563539,2.151579540187715,2.8431531018508553,0.004466960689700259,0.055785067217884635,false,true
gene_312,347.2414766990313,-3.165199656532995,2.158191302852704,1.466598281787728,0.14248536772952972,0.3944053735606054,false,true
gene_313,334.5269820736529,0.3366968702370418,2.8282739210108083,0.11904676832600018,NA,NA,false,true
gene_314,399.55115874380397,9.423338946493894,2.8918243862486395,3.258613832604866,NA,NA,false,true
gene_315,23.69999156583064,-1.005686930405753,2.83876845882083,0.35426874188375895,0.7231374909961648,0.921449993033918,false,true
gene_316,78.05626401077224,7.868341956079488,2.94758560088618,2.6694193219406084,0.0075982524726083455,0.0717386524594194,false,true
gene_317,43.43910300592285,-3.087464324284391,2.3940659871091627,1.289632090722991,NA,NA,false,true
gene_318,64.39126207423314,0.7609823970429694,2.0632841596662788,0.36882093698914103,0.7122611977370934,0.9156966267338996,false,true
gene_319,417.3835675396966,-4.556112190498099,2.822397136930522,1.61427041250937,0.10646878488138568,0.3394765202673846,false,true
gene_320,14.387484890360707,0.12183623204102394,2.8398258735446356,0.042902712161344406,NA,NA,false,true
gene_321,3.2250038118406366,-5.272688044340857,2.428778267059,1.5769209553167407,0.11481371412703789,NA,false,true
gene_322,0.4734600634828265,-0.5408417817325929,1.2195669486049612,0.4434703501527746,0.6574255606715058,NA,false,true
gene_323,28.9121537331936,-3.8647753601891868,2.85192391574247,1.3551467270412896,0.17537081373801308,0.4442175800816652,false,true
gene_324,120.23300114671197,-0.1093462933920328,2.8293502859347774,0.03864713886280303,0.969171718966782,0.9882259331175771,false,true
gene_325,59.19494352635712,0.2432545849573188,2.5190417273735357,0.09656631818121837,NA,NA,false,true
gene_326,169.49801958563728,1.922554975379974,2.830654881749268,0.6791908783284408,NA,NA,false,true
gene_327,12.12953270348839,0.47385709742747883,2.3931343301663075,0.19800689474650127,0.8430396693071087,NA,false,true
gene_328,12.41527487002755,6.934006699366762,2.9681135243143517,1.8501007997390333,NA,NA,false,true
gene_329,253.63753571895063,1.5985725912838773,2.8298176812681817,0.5649030331054676,NA,NA,false,true
gene_330,23.52641246398069,-1.3280658596589205,2.5312860395670116,0.5246605238995797,NA,NA,false,true
gene_331,199.3484176365092,-2.142301760124336,2.8300735251862865,0.7569774216319419,0.4490633894205095,0.7535845003712925,false,true
gene_332,40.62100508989594,4.452788622970647,2.8544842948194797,1.5599275256311211,0.11877700890855866,0.35213306975777176,false,true
gene_333,5.697094639267474,0.6505041870342647,2.8547612613003452,0.22786640545134754,0.8197501002615085,NA,false,true
gene_334,72.74308511023712,-0.38335542277835266,2.8311245084271466,0.13540747559397476,NA,NA,false,true
gene_335,76.43068893053871,-3.499492168528873,2.31136997386357,1.5140337583772008,0.13001727766248625,0.3702653505631775,false,true
gene_336,232.68335202700965,0.08500774466330295,2.829638877263722,0.03004190582280448,0.9760336322265882,0.9882259331175771,false,true
gene_337,119.70704775253591,-4.017331669510594,2.5300602737582394,1.587840302137589,0.11232245552531836,0.3438606284148192,false,true
gene_338,166.17581746976194,0.0882555159312157,2.829879594351616,0.03118702156352234,0.9751203901728547,0.9882259331175771,false,true
gene_339,146.77905024005003,1.6798308180432449,2.8295802513801163,0.5936678478102588,NA,NA,false,true
gene_340,56.57540163946942,-4.532694345997027,2.847009555834229,1.5920896144195973,NA,NA,false,true
gene_341,179.7544135087697,-9.632852688886535,2.2664246309678995,4.250241793733387,2.1353987268257747e-5,0.003434103311687657,false,true
gene_342,149.97510315498374,-3.7830377813325557,2.5057642099084645,1.509734142731151,0.13111127550497437,0.37056186813774333,false,true
gene_343,17.07956586948256,-7.681664956655308,1.928621987392376,3.2349361727657473,0.001216699262182727,0.028407282773570627,false,true
gene_344,156.56520049986193,5.70252440903694,2.693816231165193,2.116894368317897,0.0342688137454796,0.16430672304752272,false,true
gene_345,42.61748734619725,-5.2182963434759735,2.861732119119723,1.8234747790024233,NA,NA,false,true
gene_346,414.9914295650484,-5.322198200286882,2.8239810900956384,1.8846437105946194,0.05947795672881872,0.2348504614954092,false,true
gene_347,86.78924110757563,2.7641324048437292,2.831642763582812,0.976158589068042,NA,NA,false,true
gene_348,278.5641444761719,-3.2328433973957567,2.8303417888828375,1.1422095416510776,0.2533669307741693,0.5633886357640673,false,true
gene_349,88.92569189024667,1.289465672536158,2.480310598850528,0.5198807250727978,0.6031467105100407,0.843716882195101,false,true
gene_350,359.1725803967845,-3.883570411620054,2.3721077891080293,1.6371812568771893,NA,NA,false,true
gene_351,28.87323675768464,0.8456083353554967,2.126645826389791,0.3976253708361995,0.6909063560781916,0.9053332519401904,false,true
gene_352,131.9313565485189,-0.42375564146477707,2.8291569593130155,0.14978159485632594,NA,NA,false,true
gene_353,76.55523453846487,-0.761773655612013,2.5926398168958724,0.293821629463391,0.7688942063126254,0.9363160923656256,false,true
gene_354,6.419855557127072,-2.021401954834155,2.8612445070090544,0.7064764824825082,0.479891872732597,NA,false,true
gene_355,287.10772474518615,-2.103150031787263,2.6070589653728327,0.8067136415867349,0.4198314828917785,0.724918026729534,false,true
gene_356,19.20188490671587,-6.402352412772278,2.6607547919806738,2.4062166239702036,NA,NA,false,true
gene_357,112.90921841051745,-2.7310920660983022,1.9475825926385786,1.4022984578015905,0.16082614075729923,0.42128603700814476,false,true
gene_358,31.12589151711787,-2.8001644920432627,2.70603146676061,1.034786374969741,NA,NA,false,true
gene_359,56.287384253536814,0.1635290177570954,2.552706960796973,0.06406102238466123,0.9489216376983789,0.9769469856327339,false,true
gene_360,35.076492966695795,-3.17188987409958,2.6488737531506636,1.1974484893161943,0.23113179353273416,0.5281741390446806,false,true
gene_361,79.30794760225572,-4.513361586862744,1.6501158622116265,2.7351785957705723,0.006234643881959813,0.0656471326394592,false,true
gene_362,32.230698091955915,-1.595595596507277,2.2620161262788367,0.7053864815420814,NA,NA,false,true
gene_363,65.45809133696842,1.5819078788268424,2.798692521044898,0.5652310380406611,NA,NA,false,true
gene_364,475.22013823577197,-2.630598656440999,2.1681813633741944,1.2132742679547692,NA,NA,false,true
gene_365,261.7516397464557,5.225886148076892,2.8351076503131214,1.8432760912975292,NA,NA,false,true
gene_366,76.37563454872061,1.5982593132959455,2.6979302966222,0.5924020036014129,NA,NA,false,true
gene_367,54.871443173666535,-3.7084955353228235,2.3296557687527484,1.5918641651115173,0.11141522890622593,0.3438504478312835,false,true
gene_368,48.26559826446893,7.192241115562006,2.3292272327202417,3.08782286868696,0.0020162861260773785,0.03388947057951269,false,true
gene_369,3.5735021738174098,-3.902463313990044,2.6927530395943355,1.4492466470590084,0.14726871483793819,NA,false,true
gene_370,115.13794477654555,3.6276366362202794,2.575562879738482,1.4084830406426043,0.15898808533126801,0.42057439321621143,false,true
gene_371,13.439398784962961,2.8054163636701333,2.856248383452996,0.9822032215134557,NA,NA,false,true
gene_372,23.51168762462554,3.039596542910527,2.5067256021458246,1.2125764943352995,0.22529178026734398,0.5192347038779558,false,true
gene_373,175.35295118850814,-0.53836250173706,2.57423905485248,0.2091346181397716,NA,NA,false,true
gene_374,3.124465487324512,-0.9264106298598022,1.73241910803615,0.5347497182191498,0.5928229366926209,NA,false,true
gene_375,22.801027520606393,1.0084480711821455,2.4779570255256056,0.40696753849806616,0.6840318301195734,0.9053332519401904,false,true
gene_376,4.1731874365635075,-5.645536009816602,2.973381339924042,1.4134878441430871,NA,NA,false,true
gene_377,15.882297557284,-3.106370728808386,2.308835404967104,1.3454275355122793,0.17848720803114204,0.44998887658555525,false,true
gene_378,189.1002133361424,-3.688431929573048,2.432922092019151,1.5160501611097268,0.1295066691509878,0.3702653505631775,false,true
gene_379,47.90001366432396,1.8738292416614757,2.39419673870501,0.7826546629893939,0.4338299322963166,0.7395767417241969,false,true
gene_380,68.7473648099098,6.603062993234024,2.887941314914698,2.2864256136828947,0.022229371293181248,0.12765837902946153,false,true
gene_381,12.855613186066915,1.8326835876553522,2.609927950902225,0.7021970039524703,NA,NA,false,true
gene_382,15.988762684590494,-1.2826598270271565,2.216529933126419,0.5786792264149406,0.5628056355024433,0.8297457258844835,false,true
gene_383,155.05954815523802,-2.766192001582913,2.8304768125978215,0.9772883456494712,0.32842642115704407,0.6390035802946835,false,true
gene_384,68.4669758639199,-0.26178201468393414,2.737361279759023,0.09563297932926833,0.9238120715160776,0.9765493748112867,false,true
gene_385,42.02942773641389,5.582318032093314,2.4580940944943532,2.270994444271522,0.023147314273709058,0.12814544087610066,false,true
gene_386,154.85024491259534,-7.506461994489784,2.494363332819064,3.0093699244713386,NA,NA,false,true
gene_387,60.34762291999251,-4.793113056916892,2.847938484609641,1.6830114424237188,NA,NA,false,true
gene_388,124.7528825583252,-3.662564778517975,2.83214430688819,1.2932126267754367,0.19593752971794084,0.46972523865417065,false,true
gene_389,38.190538417889165,0.29086402004861217,2.8345096969144774,0.1026152848816266,NA,NA,false,true
gene_390,89.58492342564514,-1.6994977724197635,2.697413672109318,0.6300471410789557,NA,NA,false,true
gene_391,276.5190284631383,4.769054253252361,2.19489250167236,2.172796275725879,0.029795653744361262,0.14953519682917754,false,true
gene_392,53.56545245142172,-9.329984701067923,2.0667718082704916,3.8162358360852964,0.0001355029981718112,0.008085012224251403,false,true
gene_393,76.04442236953243,-3.0764858626088767,2.833469913195094,1.08576620075692,0.2775824434869797,0.5915149688591591,false,true
gene_394,27.80242899847197,0.9486404441566937,2.376911093325643,0.3991064061337727,0.6898148022096869,0.9053332519401904,false,true
gene_395,58.81382312002641,-3.613631977341485,2.1020267244745,1.7191179994368917,0.08559288796630385,0.29653794088971075,false,true
gene_396,201.07152716564272,-0.6323378401573215,2.8296787725697783,0.223466298113783,0.823172610145412,0.9452230842586148,false,true
gene_397,48.08324833705965,-2.4718529744494817,2.8373029941951677,0.8711980988659445,NA,NA,false,true
gene_398,22.211828796750826,0.5818738912485615,2.8386504473968954,0.20498257958536337,NA,NA,false,true
gene_399,26.6050426214339,-3.307660508584681,2.117379154497088,1.5621484237055803,0.11825302755725207,0.35213306975777176,false,true
gene_400,293.35300431295025,-4.640347051585388,2.092280678940329,2.2178415631766817,0.026565637085125115,0.14409845570416352,false,true
gene_401,1.5116842958339325,-2.1623209061417725,2.502465876578542,0.8640760804691461,0.3875460979500598,NA,false,true
gene_402,215.8227302654655,6.35148958714011,2.545067963780418,2.495607063359389,0.012574180331500047,0.09124776808129087,false,true
gene_403,78.02001259890986,-3.354761155409701,2.833920514232563,1.1837880203630846,0.23649698553629317,0.5325436053937771,false,true
gene_404,7.053812982102164,2.440755280569519,2.2786741737158454,1.0711295667995249,0.2841111754943918,NA,false,true
gene_405,85.06234207094609,-0.8304383387851807,2.371814424419262,0.3501278726679947,0.7262427338278915,0.9219677259233516,false,true
gene_406,7.151223476131092,-1.046603105712559,2.7317188644632058,0.383129874500545,0.7016234698974247,NA,false,true
gene_407,1.1340287279782708,1.7496956748487547,2.9816297969950756,0.5868252579888088,0.5573210714054816,NA,false,true
gene_408,93.80014721588465,-1.5667361230396828,2.829336842462582,0.5537467647987915,0.5797521657160044,0.8355188192166193,false,true
gene_409,89.64844040902994,0.9834568110661458,2.829222154339708,0.3476067828599581,NA,NA,false,true
gene_410,25.1782121740598,1.6630715194724817,1.7657497067067462,0.9418500895997503,0.3462693961774146,0.6527597278001641,false,true
gene_411,95.82113309293854,2.3812873449069665,2.8304274482773875,0.8413172174246085,NA,NA,false,true
gene_412,212.15447178943595,-3.593099532947322,2.6100134492712326,1.3766593938244212,0.1686175786050778,0.43532519091791727,false,true
gene_413,120.7652952606013,2.430888241975729,2.412850718173918,1.0074756070344304,0.3137062740979478,0.6266350952360682,false,true
gene_414,35.45565089016327,-5.951524678665846,2.7934484656040985,2.130529613109865,0.033127913661215036,0.16320816179883005,false,true
gene_415,99.31178257858247,-0.6459540496930382,2.828948926243638,0.22833711973399076,0.8193841692864382,0.9452230842586148,false,true
gene_416,30.46999048294113,8.228117616799981,2.969572624714674,2.284982060892593,NA,NA,false,true
gene_417,28.473266980682002,5.627799720957417,2.3906207858466972,2.3541164513736095,NA,NA,false,true
gene_418,85.24481405594894,-4.74369789588739,2.1786928705295296,2.1773137279025647,0.029457167611374367,0.14953519682917754,false,true
gene_419,14.235319264221307,0.6965571214313468,2.8407074328879127,0.24520551231958962,NA,NA,false,true
gene_420,120.59203881720639,2.390536010439517,2.8305582565910927,0.8445457728605434,NA,NA,false,true
gene_421,40.74769378259883,5.574547561730024,2.713795243309299,2.0541518655372912,0.03996099549199349,0.17882545482667084,false,true
gene_422,15.185222321932738,0.47442326534368906,2.8398143254923456,0.16706136773975075,NA,NA,false,true
gene_423,84.7753646318527,-4.0266572364985915,2.428691776012825,1.6579531730902226,0.09732691834446375,0.3210479072543589,false,true
gene_424,30.830006584632997,-1.6197834002694513,2.3732184566569914,0.6825260421036593,0.494906381488539,0.7943219682000089,false,true
gene_425,4.832095227131596,-1.9256083032622464,2.428700282581112,0.7928554696818323,0.42786203421875435,NA,false,true
gene_426,82.15364835411995,0.7521038910181108,2.8300532504651517,0.26575609165463365,NA,NA,false,true
gene_427,26.47240689673696,2.68498482027104,2.8452732429892382,0.9436650159652857,NA,NA,false,true
gene_428,48.72773306677415,0.5007194878481427,2.1181698181872974,0.23639251373936204,0.8131281047732112,0.9452230842586148,false,true
gene_429,126.41914216000575,-6.142846487690383,2.8473603219805406,2.157382906641615,NA,NA,false,true
gene_430,24.09365777192858,-8.177591442136318,2.971229175172645,2.26670295287348,NA,NA,false,true
gene_431,179.8865344241836,-5.378609736841771,2.8373515712951205,1.8956444422524215,NA,NA,false,true
gene_432,150.74238470261116,1.0464341377513462,2.7469668854071485,0.38094166453566347,NA,NA,false,true
gene_433,56.14430756107773,-2.385945068813084,2.8367080789531562,0.8410964408059854,NA,NA,false,true
gene_434,187.77842794721366,-0.25447686265698555,2.52388821579592,0.10082731123523038,0.9196875460845247,0.9765493748112867,false,true
gene_435,130.89256650960326,-4.238233854849713,2.012100849136186,2.1063724796245813,0.0351720098938759,0.16714486117709168,false,true
gene_436,244.3471922276057,-6.633998039603779,2.842888490268658,2.3335414182836467,0.019619747145207197,0.11565171324481775,false,true
gene_437,44.547661883545395,3.472406590835232,2.6610078088207167,1.304921608769763,0.19191954233621883,0.4621560279576211,false,true
gene_438,209.8485429203045,2.020810512443852,2.830136272224498,0.7140329362499167,0.47520681333409054,0.7752396258935769,false,true
gene_439,57.57984681771744,3.1365532512158194,2.839416591829748,1.1046470814607003,NA,NA,false,true
gene_440,127.21219792052668,3.3620866784325765,2.8320262408528216,1.1871664993542346,NA,NA,false,true
gene_441,167.8141873110295,-1.4590789759755873,2.582993862628343,0.5648789945210677,0.5721560720026542,0.8340455741322055,false,true
gene_442,59.939783521218104,-6.4078810960911765,2.8797043487394154,2.225187144262297,NA,NA,false,true
gene_443,71.23859934147814,-0.6363234885481891,2.8314855000703396,0.22473132514094868,NA,NA,false,true
gene_444,266.42763064875203,3.7530365519384827,2.8313258986187693,1.3255402897170403,0.18499201560146844,0.45569134118343374,false,true
gene_445,138.70268786049337,0.4320223193700137,2.829129897550907,0.15270501356053057,NA,NA,false,true
gene_446,90.42549415322007,-7.6610162991159365,2.902087691115271,2.6398293623483897,NA,NA,false,true
gene_447,31.99712583371845,4.71994070477067,2.1183958663483917,2.228073033821917,0.025875645176707655,0.1417879740805307,false,true
gene_448,35.53483716965261,-0.7636343198473317,2.7640255246747696,0.2762761461608373,0.7823359757861306,0.9415141414693727,false,true
gene_449,166.29732998492747,-0.16810520055805087,2.8299091738613362,0.05940303742281445,0.9526310938203012,0.9778497406094582,false,true
gene_450,57.81179271160247,-4.152024578915722,1.9995581149941437,2.0764710701733633,0.037850404083698594,0.17372364951236022,false,true
gene_451,86.67200146466448,0.4722548172063784,2.8293299289489138,0.16691401464862723,0.867437705752361,0.9564970184579422,false,true
gene_452,70.26181242509206,-8.274232376703806,2.695128233024397,3.0700700157107907,0.002140085947254295,0.03388947057951269,false,true
gene_453,181.08205485105094,-0.2694063870198802,2.5474892840437704,0.10575368803602445,0.9157777822480773,0.9765493748112867,false,true
gene_454,39.443975915235235,2.1231232704097653,2.1465008385731026,0.9891089871742712,0.32260982097699187,0.6362894939094565,false,true
gene_455,87.95594960382589,-1.9128264996326187,2.229082215306069,0.8581229021065846,0.390824602387409,0.7042711794699282,false,true
gene_456,16.387013200518634,-1.8741967744862158,2.842523121288684,0.6593426665379354,0.5096757498586579,0.8026272072554232,false,true
gene_457,28.209622963281937,1.2318186815483496,2.8388929225018797,0.4339081167114833,NA,NA,false,true
gene_458,54.13710839763286,3.073284501103735,2.8403254762947543,1.0820184259702796,NA,NA,false,true
gene_459,172.3276753971871,0.5630036059908281,2.83009567363255,0.19893447816489843,0.8423139988211978,0.9468032742220891,false,true
gene_460,126.46695538813978,-1.645064335871938,2.1257104490506387,0.7738891891916129,0.438996323209334,0.7460159036816847,false,true
gene_461,103.20514048776877,1.3888467445873143,2.8293921479472974,0.4908639990377128,NA,NA,false,true
gene_462,25.443692100825594,1.523741853580139,2.8400075243704586,0.5365274001933868,NA,NA,false,true
gene_463,302.3302307957641,2.042600244438989,2.4652607871403305,0.8285534151575007,NA,NA,false,true
gene_464,94.03399103649866,-2.9393551817962984,2.8309291923633046,1.038300495019615,NA,NA,false,true
gene_465,172.44999728522993,-6.119111920883543,2.6940503334279424,2.271342834600091,0.023126232082637695,0.12814544087610066,false,true
gene_466,77.03709686582565,6.776533926672623,2.5994184047956366,2.6069423507084024,0.009135473959623329,0.07786903994155123,false,true
gene_467,73.0394329876774,-0.4655795689900429,2.8310909609702137,0.16445235261197294,0.8693750530976161,0.9566688596586472,false,true
gene_468,14.912656264956116,-5.241183472226928,2.9181105159552816,1.796088065743171,NA,NA,false,true
gene_469,113.33878564082151,-0.2260445080253622,2.829445908448253,0.07989002629469998,NA,NA,false,true
gene_470,202.0639543365747,-1.5150643683337375,2.4917672223117253,0.6080280512431429,0.5431688694402779,0.8198003089138826,false,true
gene_471,131.49640663069326,3.8197572060693505,2.575958997055499,1.4828486052905345,NA,NA,false,true
gene_472,45.0203847586457,3.1172935475867454,1.7312522873840603,1.8006003921571752,0.07176588732799061,0.2639608321584312,false,true
gene_473,316.0820044977447,-7.512844567916531,2.8481818073201652,2.6377686103491107,NA,NA,false,true
gene_474,67.56619997503871,7.840893433200535,2.9634609907670884,2.645856806493994,NA,NA,false,true
gene_475,58.251128430480684,-7.305325765658261,2.761945085637983,2.6449931259117707,0.00816925765905538,0.07322235822975877,false,true
gene_476,12.426672914604417,4.483381125553784,2.739365472306793,1.6366494981695057,NA,NA,false,true
gene_477,144.73250477234964,8.942794913808298,2.961501619029515,3.0196826016724763,NA,NA,false,true
gene_478,7.836379678834359,-6.556613714721215,2.662186570845809,1.920946018302116,0.05473851335601328,NA,false,true
gene_479,205.3154057256727,-0.6192867020574225,2.82967866023996,0.21885407370068877,0.8267637230300339,0.9452230842586148,false,true
gene_480,114.16451454611672,-3.9535274057907723,2.2991310050920504,1.7195746553957174,NA,NA,false,true
gene_481,119.03837394753005,2.950141705658322,2.1527045200024872,1.3704350403161292,0.1705511401893085,0.43821034584525675,false,true
gene_482,12.558445561495663,-3.5159889564761113,1.8722106963331144,1.8779878586114682,0.0603828260511316,0.23567987417289032,false,true
gene_483,45.246806266966004,4.854439518415577,2.37652152254291,2.0426659183886797,0.04108552082684069,0.18233822052903678,false,true
gene_484,103.78783322445454,6.928184072419116,2.875845833725067,2.4090943927425617,NA,NA,false,true
gene_485,97.3119996878823,2.9129979428708097,2.282047819208229,1.2764841815985664,0.20178441506118502,0.4794611986188334,false,true
gene_486,57.99459694952454,4.662908984538703,2.850879439236793,1.635603708933762,NA,NA,false,true
gene_487,102.59317722305177,-8.125544664820534,2.917864699641646,2.784757177335352,0.005356782204069246,0.06392426763522634,false,true
gene_488,332.81622128424,-0.632504141110814,2.612705002236124,0.2420878516975608,0.8087120912169836,0.9452230842586148,false,true
gene_489,168.38889009548214,0.38961963887281176,2.0434802973777226,0.19066473964676225,0.8487882655364598,0.9492048254220036,false,true
gene_490,62.11789346262816,1.5774409036975294,2.749812115994517,0.5736540669532328,0.5662019169092368,0.8297457258844835,false,true
gene_491,427.2251259141452,-3.5073770376475637,2.6513853090186332,1.322846975774246,0.18588627165718682,0.455803323652554,false,true
gene_492,53.43841751092914,-5.449711019714069,2.482429943233674,2.1953131183291887,0.028141144529621076,0.14815484914124039,false,true
gene_493,32.10708808163846,0.7181304253368348,2.79694611073812,0.25675518830333083,0.7973677651175377,0.9452230842586148,false,true
